X,Y,ID,NAME,ADDRESS,CITY,STATE,ZIP,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,WEBSITE,OWNER,BEDS,TRAUMA,HELIPAD
-105.032427381,39.64106738100002,3280236,COLORADO MENTAL HEALTH INSTITUTE AT FT LOGAN,3520 W OXFORD AVE,DENVER,CO,80236,(303) 866-7066,PSYCHIATRIC,OPEN,297,DENVER,08031,USA,39.641067381,-105.032427381,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.hfemsd2.dphe.state.co.us/hfd2003/homebase.aspx?Ftype=hospital&Do=list,http://www.cdhs.state.co.us/cmhifl,GOVERNMENT - STATE,297,NOT AVAILABLE,N
-105.03498230399998,39.74359910900007,3380204,COLORADO ACUTE LONG TERM HOSPITAL,1690 N MEAD ST,DENVER,CO,80204,(303) 264-6865,LONG TERM CARE,OPEN,63,DENVER,08031,USA,39.7435991090001,-105.034982304,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://www.hfemsd2.dphe.state.co.us/hfd2003/homebase.aspx?Ftype=hospital&Do=list,http://www.lifecare-hospitals.com/hospital/colorado,PROPRIETARY,63,NOT AVAILABLE,N
-104.90767313299992,39.56275779700007,4180130,HIGHLANDS BEHAVIORAL HEALTH SYSTEM,8565 S POPLAR WAY,LITTLETON,CO,80130,(720) 348-2800,PSYCHIATRIC,OPEN,86,DOUGLAS,08035,USA,39.5627577970001,-104.90767313299999,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.hfemsd2.dphe.state.co.us/hfd2003/homebase.aspx?Ftype=hospital&Do=list,http://www.highlandsbhs.com,PROPRIETARY,86,NOT AVAILABLE,N
-104.63060298799995,38.28894404700003,9081003,COLORADO MENTAL HEALTH INSTITUTE AT PUEBLO-PSYCH,1600 WEST 24TH ST,PUEBLO,CO,81003,(719) 546-4000,PSYCHIATRIC,OPEN,514,PUEBLO,08101,USA,38.288944047,-104.63060298799999,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.hfemsd2.dphe.state.co.us/hfd2003/homebase.aspx?Ftype=hospital&Do=list,http://www.cdhs.state.co.us/cmhip,GOVERNMENT - STATE,514,NOT AVAILABLE,N
-104.827472751,39.73102996400007,580011,SPALDING REHABILITATION HOSPITAL,900 POTOMAC STREET,AURORA,CO,80011,(303) 367-1166,REHABILITATION,OPEN,40,ARAPAHOE,08005,USA,39.7310299640001,-104.827472751,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://www.hfemsd2.dphe.state.co.us/hfd2003/homebase.aspx?Ftype=hospital&Do=list,http://www.spaldingrehab.com,PROPRIETARY,40,NOT AVAILABLE,N
-104.97991130299994,39.85016210700008,780229,VIBRA LONG TERM ACUTE CARE HOSPITAL,8451 PEARL ST,THORNTON,CO,80229,(303) 288-3000,LONG TERM CARE,OPEN,71,ADAMS,08001,USA,39.8501621070001,-104.979911303,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://www.hfemsd2.dphe.state.co.us/hfd2003/homebase.aspx?Ftype=hospital&Do=list,http://www.vhdenver.com,PROPRIETARY,71,NOT AVAILABLE,N
-119.027360415,36.06853717300003,43293257,SIERRA VIEW DISTRICT HOSPITAL,465 WEST PUTNAM AVENUE,PORTERVILLE,CA,93257,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,167,TULARE,06107,USA,36.068537173,-119.027360415,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,http://www.sierra-view.com,GOVERNMENT - DISTRICT/AUTHORITY,167,NOT AVAILABLE,N
-84.19908623299993,30.86372389800004,6531728,GRADY GENERAL HOSPITAL,1155 FIFTH STREET SE,CAIRO,GA,31728,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,60,GRADY,13131,USA,30.863723898000003,-84.1990862329999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.gamap2care.info/,http://www.archbold.org,GOVERNMENT - DISTRICT/AUTHORITY,60,NOT AVAILABLE,N
-83.87819738199995,32.56664160900004,5331030,PEACH REGIONAL MEDICAL CENTER,601 NORTH CAMELLIA BLVD,FORT VALLEY,GA,31030,NOT AVAILABLE,GENERAL ACUTE CARE,CLOSED,25,PEACH,13225,USA,32.566641609,-83.8781973819999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://167.193.144.247/,http://www.peachregional.org,GOVERNMENT - DISTRICT/AUTHORITY,25,NOT AVAILABLE,N
-82.80411551799993,32.99585947600007,12631082,WASHINGTON COUNTY REGIONAL MEDICAL CENTER,610 SPARTA HIGHWAY,SANDERSVILLE,GA,31082,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,116,WASHINGTON,13303,USA,32.9958594760001,-82.8041155179999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.gamap2care.info/,http://www.wcrmc.com,GOVERNMENT - DISTRICT/AUTHORITY,116,NOT AVAILABLE,Y
-84.37339,33.76295,17830312,WELLSTAR ATLANTA MEDICAL CENTER,303 PARKWAY DRIVE NE,ATLANTA,GA,30312,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,762,FULTON,13121,USA,33.76295,-84.37339,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.gamap2care.info/,https://www.wellstar.org/locations/pages/wellstar-atlanta-medical-center.aspx,PROPRIETARY,762,LEVEL 1,Y
-85.25210087299993,34.0192,9130125,POLK MEDICAL CENTER,424 NORTH MAIN STREET,CEDARTOWN,GA,30125,NOT AVAILABLE,CRITICAL ACCESS,CLOSED,18,POLK,13233,USA,34.0192000000001,-85.252100873,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://167.193.144.247/,http://www.polkhospital.org/,PROPRIETARY,18,NOT AVAILABLE,N
-84.92818508899995,32.371806141000036,17731905,MARTIN ARMY COMMUNITY HOSPITAL,7950 MARTIN LOOP,FORT BENNING,GA,31905,NOT AVAILABLE,MILITARY,OPEN,57,CHATTAHOOCHEE,13053,USA,32.371806141,-84.928185089,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.gamap2care.info/,http://www.martin.amedd.army.mil,GOVERNMENT - FEDERAL,57,NOT AVAILABLE,N
-81.32091295599997,32.36383516500007,10531329,EFFINGHAM HOSPITAL,459 HIGHWAY 119 SOUTH,SPRINGFIELD,GA,31329,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,25,EFFINGHAM,13103,USA,32.3638351650001,-81.320912956,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.gamap2care.info/,http://www.effinghamhospital.com,GOVERNMENT - DISTRICT/AUTHORITY,25,LEVEL 4,Y
-82.87495449699999,34.113393243000075,7930635,ELBERT MEMORIAL HOSPITAL,4 MEDICAL DRIVE,ELBERTON,GA,30635,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,52,ELBERT,13105,USA,34.113393243000104,-82.874954497,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.gamap2care.info/,http://www.emhcare.net,GOVERNMENT - DISTRICT/AUTHORITY,52,NOT AVAILABLE,Y
-82.34780425099997,32.59249776000008,8030401,EMANUEL MEDICAL CENTER,117 KITE ROAD,SWAINSBORO,GA,30401,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,72,EMANUEL,13107,USA,32.5924977600001,-82.347804251,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.gamap2care.info/,http://www.emanuelmedical.org,GOVERNMENT - DISTRICT/AUTHORITY,72,LEVEL 4,Y
-83.22189480899992,33.050677475000036,19631601,CENTRAL STATE HOSPITAL PSYCHIATRIC,620 BROAD STREET,MILLEDGEVILLE,GA,31601,(478) 445-4128,PSYCHIATRIC,OPEN,200,BALDWIN,13009,USA,33.050677475,-83.2218948089999,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.gamap2care.info/,http://dbhdd.georgia.gov/central-state-hospital-milledgeville,GOVERNMENT - STATE,200,NOT AVAILABLE,N
-85.19492929199998,34.276793386000065,16530165,REDMOND REGIONAL MEDICAL CENTER,501 REDMOND ROAD,ROME,GA,30165,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,230,FLOYD,13115,USA,34.2767933860001,-85.194929292,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.gamap2care.info/,http://www.redmondregional.com,PROPRIETARY,230,LEVEL 3,N
-85.20099866099997,34.28380729700007,17230165,NORTHWEST GEORGIA REGIONAL HOSPITAL,1305 REDMOND CIRCLE,ROME,GA,30165,NOT AVAILABLE,PSYCHIATRIC,CLOSED,297,FLOYD,13115,USA,34.2838072970001,-85.200998661,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",http://167.193.144.247/,NOT AVAILABLE,GOVERNMENT - STATE,297,NOT AVAILABLE,N
-83.11836798099996,34.28469231800005,1430662,TY COBB HEALTHCARE SYSTEM - COBB MEMORIAL HOSPITAL,577 FRANKLIN SPRINGS STREET,ROYSTON,GA,30662,(706) 245-5071,GENERAL ACUTE CARE,CLOSED,71,FRANKLIN,13119,USA,34.284692318000104,-83.1183679809999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://167.193.144.247/,http://tycobbhealthcare.com/Home.aspx,PROPRIETARY,71,NOT AVAILABLE,N
-83.48056681199995,33.58493523500005,6630650,MORGAN MEMORIAL HOSPITAL,1077 SOUTH MAIN STREET,MADISON,GA,30650,NOT AVAILABLE,CRITICAL ACCESS,OPEN,41,MORGAN,13211,USA,33.584935235,-83.48056681199999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.gamap2care.info/,http://www.mmh.org,GOVERNMENT - DISTRICT/AUTHORITY,41,LEVEL 4,N
-84.86855759799994,32.490190805000054,18931907,WEST CENTRAL GEORGIA REGIONAL HOSPITAL,3000 SCHATULGA ROAD,COLUMBUS,GA,31907,NOT AVAILABLE,PSYCHIATRIC,OPEN,145,MUSCOGEE,13215,USA,32.4901908050001,-84.86855759799991,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.gamap2care.info/,http://www.wcgrh.org,GOVERNMENT - STATE,145,NOT AVAILABLE,N
-81.98251056499998,33.47068485200003,18230901,UNIVERSITY HEALTH CARE SYSTEM,1350 WALTON WAY,AUGUSTA,GA,30901,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,581,RICHMOND,13245,USA,33.470684852,-81.982510565,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.gamap2care.info/,http://www.universityhealth.org/UniversityHospital,GOVERNMENT - DISTRICT/AUTHORITY,581,NOT AVAILABLE,Y
-83.68259833699997,32.89557107300004,20531210,LAKE BRIDGE BEHAVIORAL HEALTH SYSTEM,3500 RIVERSIDE DRIVE,MACON,GA,31210,NOT AVAILABLE,PSYCHIATRIC,OPEN,40,BIBB,13021,USA,32.895571073,-83.6825983369999,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.gamap2care.info/,http://lakebridgebhs.com/,PROPRIETARY,40,NOT AVAILABLE,N
-84.03075419399994,32.29498489,5431063,FLINT RIVER COMMUNITY HOSPITAL,509 SUMTER STREET,MONTEZUMA,GA,31063,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,49,MACON,13193,USA,32.29498489,-84.03075419399991,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.gamap2care.info/,http://www.flintriverhospital.com/,PROPRIETARY,49,NOT AVAILABLE,N
-83.25913322199995,30.86015739000005,3331602,GREENLEAF CENTER,2209 PINEVIEW DRIVE,VALDOSTA,GA,31602,NOT AVAILABLE,PSYCHIATRIC,OPEN,50,LOWNDES,13185,USA,30.86015739,-83.2591332219999,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.gamap2care.info/,http://www.greenleafcounseling.net/,NOT AVAILABLE,50,NOT AVAILABLE,N
-83.77192097299998,32.085929699000076,10431092,DOOLY MEDICAL CENTER,1300 UNION STREET,VIENNA,GA,31092,(229) 268-8865,GENERAL ACUTE CARE,CLOSED,47,DOOLY,13093,USA,32.085929699000104,-83.77192097300001,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://167.193.144.247/,http://www.gbhcs.org/gbhcs/DoolyMedicalCenterVienna.htm,NOT AVAILABLE,47,NOT AVAILABLE,N
-77.91987506799995,34.55066755200004,1828425,"PENDER MEMORIAL HOSPITAL, INC.",507 E FREMONT STREET,BURGAW,NC,28425,(910) 259-5451,GENERAL ACUTE CARE,OPEN,86,PENDER,37141,USA,34.5506675520001,-77.919875068,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/reports.htm,http://www.pendermemorial.org,GOVERNMENT - LOCAL,86,NOT AVAILABLE,Y
-122.91402376399999,38.75080363500005,74995441,WOODLANDS PSYCHIATRIC HEALTH FACILITY,21640 POCKET RANCH ROAD,GEYSERVILLE,CA,95441,NOT AVAILABLE,PSYCHIATRIC,CLOSED,-999,SONOMA,06097,USA,38.7508036350001,-122.91402376399999,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",http://www.oshpd.ca.gov/HID/Products/Listings.html,NOT AVAILABLE,NOT AVAILABLE,-999,NOT AVAILABLE,N
-88.15101744099995,42.00930884400003,360107,STREAMWOOD BEHAVIORAL HEALTH CENTER,1400 E. IRVING PARK ROAD,STREAMWOOD,IL,60107,(630) 837-9000,PSYCHIATRIC,OPEN,177,COOK,17031,USA,42.009308844,-88.15101744100002,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,https://data.illinois.gov/,http://www.streamwoodhospital.com,PROPRIETARY,177,NOT AVAILABLE,N
-87.83236647599995,42.378359187000044,4260085,VISTA MEDICAL CENTER EAST,1324 NORTH SHERIDAN ROAD,WAUKEGAN,IL,60085,(847) 360-4000,GENERAL ACUTE CARE,OPEN,192,LAKE,17097,USA,42.3783591870001,-87.8323664759999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.illinois.gov/,http://www.vistahealth.com,PROPRIETARY,192,LEVEL 2,Y
-121.341588281,39.11515208100008,86,9TH MEDICAL GROUP,15301 WARREN SHINGLE ROAD,BEALE AFB,CA,95903,(530) 749-4511,MILITARY,OPEN,-999,YUBA,06115,USA,39.1151520810001,-121.341588281,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Products/Listings.html,http://www.beale.af.mil/units/9thmedicalgroup/,GOVERNMENT - FEDERAL,-999,NOT AVAILABLE,N
-77.82118376299998,35.97141261500008,9127804,LIFECARE HOSPITALS OF NORTH CAROLINA,1051 NOELL LANE,ROCKY MOUNT,NC,27804,(252) 451-2300,LONG TERM CARE,OPEN,50,NASH,37127,USA,35.9714126150001,-77.82118376300001,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,https://www2.ncdhhs.gov/dhsr/reports.htm,http://www.lifecare-hospitals.com,PROPRIETARY,50,NOT AVAILABLE,N
-92.08967240699995,30.185197965000054,14170506,OPTIMA SPECIALTY HOSPITAL,1131 RUE DE BELIER,LAFAYETTE,LA,70506,(337) 991-0571,GENERAL ACUTE CARE,OPEN,-999,LAFAYETTE,22055,USA,30.185197965,-92.08967240700001,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://optimaspecialtyhospital.com/,PROPRIETARY,-999,NOT AVAILABLE,N
-91.00272190599995,30.08873890500007,14970346,PREVOST MEMORIAL HOSPITAL,301 MEMORIAL DR,DONALDSONVILLE,LA,70346,(225) 473-7931,GENERAL ACUTE CARE,OPEN,25,ASCENSION,22005,USA,30.0887389050001,-91.002721906,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.prevosthospital.net,GOVERNMENT - DISTRICT/AUTHORITY,25,NOT AVAILABLE,Y
-91.20087854199993,29.70862993800005,19570380,TECHE REGIONAL MEDICAL CENTER,1125 MARGUERITE ST,MORGAN CITY,LA,70380,(985) 384-2200,GENERAL ACUTE CARE,OPEN,165,ST. MARY,22101,USA,29.7086299380001,-91.20087854199993,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.techeregional.com,PROPRIETARY,165,NOT AVAILABLE,Y
-90.68848926399993,29.569853469000073,8470363,LEONARD J. CHABERT MEDICAL CENTER,1978 INDUSTRIAL BLVD,HOUMA,LA,70363,(985) 873-2200,GENERAL ACUTE CARE,OPEN,87,TERREBONNE,22109,USA,29.5698534690001,-90.6884892639999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.ochsner.org/locations/leonard_j_chabert_medical_center/,GOVERNMENT - STATE,87,NOT AVAILABLE,Y
-92.10769899,29.97366563700006,1370510,ABBEVILLE GENERAL HOSPITAL,118 N HOSPITAL DR,ABBEVILLE,LA,70510,(337) 893-5466,GENERAL ACUTE CARE,OPEN,60,VERMILION,22113,USA,29.973665637000106,-92.10769899,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.abbgen.net,GOVERNMENT - DISTRICT/AUTHORITY,60,NOT AVAILABLE,Y
-90.37069156599995,29.92391394400005,18270070,ST. CHARLES PARISH HOSPITAL,1057 PAUL MAILLARD RD,LULING,LA,70070,(985) 785-6242,GENERAL ACUTE CARE,OPEN,59,ST. CHARLES,22089,USA,29.923913944000002,-90.3706915659999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.stch.net,GOVERNMENT - DISTRICT/AUTHORITY,59,NOT AVAILABLE,N
-92.20444539799995,32.516066858000045,5671291,CORNERSTONE HOSPITAL OF WEST MONROE,6198 CYPRESS ST,WEST MONROE,LA,71291,(318) 396-5600,LONG TERM CARE,OPEN,47,OUACHITA,22073,USA,32.516066858,-92.20444539799999,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.chghospitals.com/west-monroe/,PROPRIETARY,47,NOT AVAILABLE,N
-92.15640505199995,32.51270692500003,7971291,GLENWOOD REGIONAL MEDICAL CENTER,503 MCMILLAN RD,WEST MONROE,LA,71291,(318) 329-4200,GENERAL ACUTE CARE,OPEN,247,OUACHITA,22073,USA,32.512706925,-92.15640505200001,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.grmc.com,PROPRIETARY,247,NOT AVAILABLE,Y
-92.47982086799999,31.323674416000074,12071303,OCEANS BEHAVIORAL HOSPITAL OF ALEXANDRIA,2621 N. BOLTON AVE,ALEXANDRIA,LA,71303,(318) 448-8473,PSYCHIATRIC,OPEN,24,RAPIDES,22079,USA,31.3236744160001,-92.47982086799999,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.obha.info/,PROPRIETARY,24,NOT AVAILABLE,N
-92.44966869899996,31.31508121200004,15471301,RAPIDES REGIONAL MEDICAL CENTER,211 4TH ST,ALEXANDRIA,LA,71301,(318) 769-3150,GENERAL ACUTE CARE,OPEN,349,RAPIDES,22079,USA,31.31508121200011,-92.449668699,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.rapidesregional.com,PROPRIETARY,349,LEVEL 2,Y
-92.63204688299999,32.516708673000025,7371270,GREEN CLINIC SURGICAL HOSPITAL,1118 S FARMERVILLE ST,RUSTON,LA,71270,(318) 232-7700,GENERAL ACUTE CARE,CLOSED,13,LINCOLN,22061,USA,32.516708673000004,-92.63204688299999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.gcsurgical.com,PROPRIETARY,13,NOT AVAILABLE,N
-91.70680807099994,32.15873059900002,7071295,FRANKLIN MEDICAL CENTER,2106 LOOP RD,WINNSBORO,LA,71295,(318) 435-9411,GENERAL ACUTE CARE,OPEN,43,FRANKLIN,22041,USA,32.158730599,-91.706808071,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.fmc-cares.com,GOVERNMENT - DISTRICT/AUTHORITY,43,NOT AVAILABLE,Y
-92.26624607499996,30.682225245000037,10770586,MERCY REGIONAL MEDICAL CENTER,800 E MAIN ST,VILLE PLATTE,LA,70586,(337) 363-9410,GENERAL ACUTE CARE,OPEN,70,EVANGELINE,22039,USA,30.682225245,-92.266246075,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.mercyregionalmedicalcenter.com,PROPRIETARY,70,NOT AVAILABLE,Y
-91.36667285099995,30.78371481400005,21070775,WEST FELICIANA PARISH HOSPITAL,5266 COMMERCE ST,SAINT FRANCISVILLE,LA,70775,(225) 635-3811,GENERAL ACUTE CARE,OPEN,22,WEST FELICIANA,22125,USA,30.783714814000106,-91.366672851,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.wfph.org,GOVERNMENT - DISTRICT/AUTHORITY,22,NOT AVAILABLE,Y
-93.66961693999998,32.46055954800004,2171112,CORNERSTONE HOSPITAL OF BOSSIER CITY,4900 MEDICAL DR,BOSSIER CITY,LA,71112,(318) 747-9500,LONG TERM CARE,OPEN,54,BOSSIER,22015,USA,32.460559548,-93.66961694,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.chghospitals.com/,PROPRIETARY,54,NOT AVAILABLE,N
-93.26908766499996,31.13867128000004,4371446,BYRD REGIONAL HOSPITAL,1020 W FERTITTA BLVD,LEESVILLE,LA,71446,(337) 239-9041,GENERAL ACUTE CARE,OPEN,60,VERNON,22115,USA,31.13867128,-93.269087665,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.byrdregional.com,PROPRIETARY,60,NOT AVAILABLE,Y
-93.26657606599994,31.13582316400004,9771446,LEESVILLE REHABILITATION HOSPITAL,900 S 6TH ST,LEESVILLE,LA,71446,(337) 392-8118,REHABILITATION,OPEN,16,VERNON,22115,USA,31.135823164,-93.266576066,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.leesvillerehab.com,PROPRIETARY,16,NOT AVAILABLE,N
-93.47144539,31.56030970000005,16571449,SABINE MEDICAL CENTER,240 HIGHLAND DR,MANY,LA,71449,(318) 256-5691,GENERAL ACUTE CARE,OPEN,44,SABINE,22085,USA,31.5603097000001,-93.47144539,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.sabinemedicalcenter.net,PROPRIETARY,44,NOT AVAILABLE,Y
-90.91857941099995,30.484385530000054,2470726,BATON ROUGE - AMG SPECIALTY HOSPITAL,8375 FLORIDA BLVD,DENHAM SPRINGS,LA,70726,(225) 665-2664,LONG TERM CARE,OPEN,59,LIVINGSTON,22063,USA,30.4843855300001,-90.91857941099993,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://amgbatonrouge.com/,PROPRIETARY,59,NOT AVAILABLE,N
-92.34445728999997,30.23155481400005,14570578,PHOENIX BEHAVIORAL HOSPITAL,2021 CROWLEY RAYNE HWY,RAYNE,LA,70578,(337) 788-0091,GENERAL ACUTE CARE,OPEN,16,ACADIA,22001,USA,30.231554814000006,-92.34445729,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.centralcontrolmgmt.com/PhoenixBehavioralHospital.html,PROPRIETARY,16,NOT AVAILABLE,N
-90.080745833,30.411082571000065,9270435,LAKEVIEW REGIONAL MEDICAL CENTER,95 JUDGE TANNER BLVD,COVINGTON,LA,70435,(985) 867-3800,GENERAL ACUTE CARE,OPEN,172,ST. TAMMANY,22103,USA,30.4110825710001,-90.080745833,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.lakeviewregional.com,PROPRIETARY,172,LEVEL 3,Y
-89.769723947,30.28401997400004,17170458,SLIDELL MEMORIAL HOSPITAL,1001 GAUSE BLVD,SLIDELL,LA,70458,(985) 643-2200,GENERAL ACUTE CARE,OPEN,170,ST. TAMMANY,22103,USA,30.284019974,-89.769723947,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.slidellmemorial.org,GOVERNMENT - DISTRICT/AUTHORITY,170,NOT AVAILABLE,N
-90.11292955599998,30.468663891000052,19170433,ST. TAMMANY PARISH HOSPITAL,1202 S TYLER ST,COVINGTON,LA,70433,(985) 898-4000,GENERAL ACUTE CARE,OPEN,218,ST. TAMMANY,22103,USA,30.468663891000094,-90.112929556,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.stph.org,GOVERNMENT - DISTRICT/AUTHORITY,218,NOT AVAILABLE,Y
-90.484556275,30.483937456000024,11570403,NORTH OAKS REHABILITATION HOSPITAL,1900 S MORRISON BLVD,HAMMOND,LA,70403,(985) 542-7777,REHABILITATION,OPEN,27,TANGIPAHOA,22105,USA,30.483937456,-90.484556275,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.northoaks.org,GOVERNMENT - DISTRICT/AUTHORITY,27,NOT AVAILABLE,N
-91.061226402,30.45891443400007,11970815,OCEANS BEHAVIORAL HOSPITAL OF BATON ROUGE,11135 FLORIDA BLVD,BATON ROUGE,LA,70815,(225) 356-7030,GENERAL ACUTE CARE,OPEN,20,EAST BATON ROUGE,22033,USA,30.4589144340001,-91.061226402,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.obhbr.info/,PROPRIETARY,20,NOT AVAILABLE,N
-93.22295898599998,30.17646011500005,12670605,OCEANS BEHAVIORAL HOSPITAL OF LAKE CHARLES,302 W MCNEESE ST,LAKE CHARLES,LA,70605,(337) 474-7581,PSYCHIATRIC,OPEN,20,CALCASIEU,22019,USA,30.1764601150001,-93.22295898600001,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,http://www.obhlc.info/,PROPRIETARY,20,NOT AVAILABLE,N
